-5.326425781250000000e+02,3.314608001708984375e+01,2.805397033691406250e+01,2.200358581542968750e+01,1.648417663574218750e+01,1.189979171752929688e+01,8.388469696044921875e+00,6.332188606262207031e+00,5.766837120056152344e+00,5.825953483581542969e+00,5.411195278167724609e+00,4.384209632873535156e+00,3.617143154144287109e+00
-5.188162231445312500e+02,4.989293670654296875e+01,3.817881011962890625e+01,2.525871467590332031e+01,1.485067939758300781e+01,7.480407714843750000e+00,2.827151298522949219e+00,1.270199775695800781e+00,2.716640710830688477e+00,5.322720527648925781e+00,6.597147941589355469e+00,5.649962902069091797e+00,3.692946195602416992e+00
-5.168367919921875000e+02,5.208116149902343750e+01,3.902323150634765625e+01,2.478605651855468750e+01,1.337828636169433594e+01,5.476899147033691406e+00,8.872286081314086914e-01,-2.491446137428283691e-01,1.789180755615234375e+00,5.377860069274902344e+00,7.775891304016113281e+00,7.107321262359619141e+00,4.327510356903076172e+00
-5.115191955566406250e+02,5.764741516113281250e+01,4.021002960205078125e+01,2.198801803588867188e+01,8.884848594665527344e+00,2.076276063919067383e+00,2.513739764690399170e-01,9.482441544532775879e-01,2.198995351791381836e+00,3.833696365356445312e+00,5.959726810455322266e+00,7.405928611755371094e+00,7.137323856353759766e+00
-5.106218872070312500e+02,5.019832611083984375e+01,4.551715850830078125e+01,2.138371467590332031e+01,1.362683296203613281e+01,3.846242427825927734e+00,1.128733754158020020e-01,3.200530290603637695e+00,-2.209029197692871094e+00,7.289443016052246094e+00,1.329064071178436279e-01,1.064836597442626953e+01,2.044793128967285156e+00
-5.020028076171875000e+02,3.624462509155273438e+01,5.075253677368164062e+01,1.195585441589355469e+01,2.017360687255859375e+01,7.621559500694274902e-01,-2.486336231231689453e+00,6.073829650878906250e+00,-6.637610912322998047e+00,1.185636138916015625e+01,-6.194449424743652344e+00,1.907219314575195312e+01,-3.058996677398681641e+00
-5.030637512207031250e+02,4.180555725097656250e+01,3.083461380004882812e+01,1.760589599609375000e+01,2.385174560546875000e+01,2.048105299472808838e-01,-8.641998291015625000e+00,1.069495773315429688e+01,5.036905288696289062e+00,4.239287853240966797e+00,-7.029017448425292969e+00,2.001465797424316406e+01,2.923614978790283203e+00
-5.039653320312500000e+02,4.671354675292968750e+01,1.254538726806640625e+01,2.342404556274414062e+01,3.113113594055175781e+01,1.280995607376098633e+00,-1.510598754882812500e+01,4.800577640533447266e+00,1.153126144409179688e+01,-6.131566047668457031e+00,-4.692893505096435547e+00,1.231551933288574219e+01,5.412856101989746094e+00
-4.971713256835937500e+02,4.770787811279296875e+01,5.140357971191406250e+00,2.356467056274414062e+01,3.719358062744140625e+01,-6.627542972564697266e-01,-2.202054214477539062e+01,4.617548465728759766e+00,1.504576683044433594e+01,-6.781403541564941406e+00,-6.580288887023925781e+00,1.249825668334960938e+01,4.740035057067871094e+00
-4.910232849121093750e+02,5.125194931030273438e+01,3.239868164062500000e+00,2.423006629943847656e+01,3.989595031738281250e+01,1.070483922958374023e-01,-2.006851577758789062e+01,1.009289073944091797e+01,1.954866027832031250e+01,-5.491733074188232422e+00,-4.772558212280273438e+00,1.519317531585693359e+01,4.675982952117919922e+00
-4.899906921386718750e+02,4.959239196777343750e+01,-1.295341372489929199e+00,2.208566665649414062e+01,4.261096572875976562e+01,2.740983486175537109e+00,-1.985289001464843750e+01,1.000096130371093750e+01,2.008544158935546875e+01,-7.404288291931152344e+00,-7.940975189208984375e+00,1.500621223449707031e+01,5.936319351196289062e+00
-4.814699096679687500e+02,5.828984832763671875e+01,-2.793484926223754883e+00,1.248134899139404297e+01,3.561905670166015625e+01,4.793859958648681641e+00,-1.580591964721679688e+01,1.150638961791992188e+01,2.202100372314453125e+01,-5.852994918823242188e+00,-1.248062515258789062e+01,7.400565147399902344e+00,4.115428924560546875e+00
-4.225890808105468750e+02,1.220921707153320312e+02,1.492465019226074219e+01,-9.273431777954101562e+00,7.622061729431152344e+00,-6.754999160766601562e+00,-1.676797676086425781e+01,8.342335700988769531e+00,1.634449768066406250e+01,-1.150971031188964844e+01,-2.265891456604003906e+01,-6.229530334472656250e+00,-2.262415647506713867e+00
-3.191151733398437500e+02,1.930107421875000000e+02,4.779431533813476562e+01,3.564345359802246094e+00,-3.056808090209960938e+01,-2.048230743408203125e+01,-2.510519218444824219e+01,-1.330161190032958984e+01,1.560272407531738281e+01,-2.623279571533203125e+01,-1.377744674682617188e+01,-7.001415252685546875e+00,-2.912439918518066406e+01
-2.561318664550781250e+02,2.095750122070312500e+02,4.322144699096679688e+01,3.414427757263183594e+00,-4.978163909912109375e+01,-2.263483619689941406e+01,-9.430844306945800781e+00,-1.941839218139648438e+01,8.821416854858398438e+00,-3.504115295410156250e+01,-2.245292901992797852e+00,-1.029374504089355469e+01,-4.294224548339843750e+01
-2.252910766601562500e+02,2.060547790527343750e+02,1.689194297790527344e+01,-7.741579055786132812e+00,-4.040027618408203125e+01,-1.760718917846679688e+01,7.086376190185546875e+00,-2.280980300903320312e+01,-8.489616394042968750e+00,-3.589994049072265625e+01,-3.360750913619995117e+00,-7.305639266967773438e+00,-3.845899200439453125e+01
-2.190360717773437500e+02,1.983406372070312500e+02,-7.526037216186523438e+00,9.057277679443359375e+00,-1.485350894927978516e+01,-1.692000770568847656e+01,2.320662879943847656e+01,-2.695564651489257812e+01,-2.846938323974609375e+01,-1.990697669982910156e+01,-8.174248695373535156e+00,-3.376378059387207031e+00,-2.101891136169433594e+01
-2.622752685546875000e+02,1.865150451660156250e+02,-1.043368530273437500e+01,3.201215362548828125e+01,1.032451438903808594e+01,-1.762576103210449219e+01,1.742570304870605469e+01,-3.012960624694824219e+01,-4.132610702514648438e+01,-7.420085906982421875e+00,-8.937572479248046875e+00,-3.880761623382568359e+00,-5.682799816131591797e+00
-3.427509765625000000e+02,1.610546112060546875e+02,1.939651679992675781e+01,4.217048263549804688e+01,2.014107704162597656e+01,-1.496153640747070312e+01,-1.281712532043457031e+00,-2.015731620788574219e+01,-2.068432235717773438e+01,-3.256022334098815918e-01,-1.320852279663085938e+01,-1.126987266540527344e+01,-5.397237777709960938e+00
-3.233392028808593750e+02,6.008811950683593750e+01,5.825901031494140625e+01,5.543851852416992188e+01,2.959796488285064697e-01,2.112301826477050781e+01,-1.253168678283691406e+01,-1.034416580200195312e+01,-1.031130552291870117e-02,-6.078792572021484375e+00,-2.022215652465820312e+01,2.456465721130371094e+00,-1.674880027770996094e+01
-2.664790954589843750e+02,-5.697944641113281250e+01,4.985415267944335938e+01,8.621655273437500000e+01,1.782213449478149414e+00,2.312921905517578125e+01,-5.777705669403076172e+00,-1.499552536010742188e+01,-3.496432781219482422e+00,-8.794579505920410156e-01,-2.373915290832519531e+01,2.029179334640502930e-01,-1.482652664184570312e+01
-2.223534240722656250e+02,-4.681228637695312500e+01,5.903083801269531250e+01,9.832212829589843750e+01,1.350831747055053711e+00,1.854129028320312500e+01,-6.404908180236816406e+00,-2.595606613159179688e+01,-2.310748863220214844e+01,-1.352262783050537109e+01,-3.004456901550292969e+01,-6.255254268646240234e+00,-2.301820373535156250e+01
