-5.617272949218750000e+02,3.055866241455078125e+01,2.237597656250000000e+01,2.168466949462890625e+01,2.119404983520507812e+01,1.456054878234863281e+01,7.849677085876464844e+00,5.204469680786132812e+00,3.939077377319335938e+00,3.037050008773803711e+00,1.885327696800231934e+00,-1.429515838623046875e+00,-4.307728767395019531e+00
-5.539337158203125000e+02,3.826600265502929688e+01,2.506981277465820312e+01,2.305645751953125000e+01,2.215847015380859375e+01,1.328917121887207031e+01,5.177576065063476562e+00,3.167230129241943359e+00,2.601377964019775391e+00,2.589204788208007812e+00,3.413375854492187500e+00,1.331484675407409668e+00,-2.387314558029174805e+00
-5.563499755859375000e+02,3.660102462768554688e+01,2.553177452087402344e+01,2.285023689270019531e+01,2.103414726257324219e+01,1.331238365173339844e+01,5.990531921386718750e+00,2.642175197601318359e+00,7.189620733261108398e-01,9.493566155433654785e-01,2.550906658172607422e+00,7.946056127548217773e-01,-2.762105464935302734e+00
-5.583323974609375000e+02,3.468825912475585938e+01,2.517475891113281250e+01,2.378522300720214844e+01,2.356076240539550781e+01,1.705435943603515625e+01,9.313497543334960938e+00,4.994611740112304688e+00,2.812733650207519531e+00,2.471606731414794922e+00,2.715795278549194336e+00,9.601071476936340332e-02,-3.583135604858398438e+00
-5.590032348632812500e+02,3.553756713867187500e+01,2.765572929382324219e+01,2.495188903808593750e+01,2.453042030334472656e+01,2.014801025390625000e+01,1.279005718231201172e+01,6.984599113464355469e+00,4.411010742187500000e+00,4.006630897521972656e+00,3.351484298706054688e+00,6.089502573013305664e-01,-2.640964984893798828e+00
-5.608068847656250000e+02,3.344366073608398438e+01,2.601346015930175781e+01,2.329463577270507812e+01,2.327682113647460938e+01,1.916925239562988281e+01,1.122187709808349609e+01,5.526463985443115234e+00,4.134210586547851562e+00,3.598480224609375000e+00,1.636189222335815430e+00,-6.526435613632202148e-01,-2.168679714202880859e+00
-5.589097290039062500e+02,3.681061935424804688e+01,2.995218276977539062e+01,2.617459869384765625e+01,2.494407272338867188e+01,2.115969467163085938e+01,1.383089447021484375e+01,7.404060363769531250e+00,5.008390903472900391e+00,4.727872848510742188e+00,3.221604347229003906e+00,-1.309156417846679688e-03,-2.954799413681030273e+00
-5.329747314453125000e+02,6.669880676269531250e+01,5.093001937866210938e+01,4.387569808959960938e+01,3.594732666015625000e+01,2.442406272888183594e+01,1.540563964843750000e+01,5.885513305664062500e+00,-1.503474831581115723e+00,5.184795260429382324e-01,2.739533901214599609e+00,-2.219792127609252930e+00,-4.000318050384521484e+00
-4.879078063964843750e+02,1.173509979248046875e+02,7.519568634033203125e+01,4.659205627441406250e+01,2.676259231567382812e+01,1.461466979980468750e+01,1.403470802307128906e+01,9.508803367614746094e+00,-2.724215984344482422e+00,-7.945914745330810547e+00,-9.670720100402832031e+00,-1.432397556304931641e+01,-9.611043930053710938e+00
-4.081016540527343750e+02,1.966761474609375000e+02,9.074765777587890625e+01,2.319122505187988281e+01,-1.382082104682922363e+00,-2.224740028381347656e+00,1.330973434448242188e+01,1.823284339904785156e+01,-3.454862117767333984e+00,-2.583579826354980469e+01,-2.782530784606933594e+01,-1.651402664184570312e+01,-1.435415148735046387e+00
-3.693427124023437500e+02,2.244679412841796875e+02,9.288615417480468750e+01,1.243915367126464844e+01,-8.178712844848632812e+00,7.529946565628051758e-01,2.137977790832519531e+01,1.805611419677734375e+01,-1.527758836746215820e+00,-2.751974105834960938e+01,-2.732567214965820312e+01,-1.542508983612060547e+01,-3.665569424629211426e-01
-3.599161682128906250e+02,2.285133666992187500e+02,9.737806701660156250e+01,5.050503253936767578e+00,-1.050663566589355469e+01,7.833379745483398438e+00,3.663888549804687500e+01,1.636827087402343750e+01,-4.440409660339355469e+00,-2.951105499267578125e+01,-2.284741973876953125e+01,-1.243905258178710938e+01,1.646056771278381348e+00
-3.491112670898437500e+02,2.287094421386718750e+02,8.963841247558593750e+01,-1.184446811676025391e-01,-4.134211540222167969e+00,1.829530715942382812e+01,4.461161804199218750e+01,1.158136272430419922e+01,-1.286718177795410156e+01,-3.490982055664062500e+01,-2.033428955078125000e+01,-4.330924034118652344e+00,2.514639854431152344e+00
-3.439495239257812500e+02,2.261969299316406250e+02,7.869779205322265625e+01,-1.505128383636474609e+00,-1.797187179327011108e-01,2.475963211059570312e+01,4.741242218017578125e+01,5.317810058593750000e+00,-2.455011749267578125e+01,-3.997411346435546875e+01,-1.878723907470703125e+01,-4.715662479400634766e+00,1.904314041137695312e+00
-3.486280212402343750e+02,2.245806579589843750e+02,7.448725891113281250e+01,6.942914724349975586e-01,2.967403411865234375e+00,2.758499908447265625e+01,4.853251647949218750e+01,6.272784233093261719e+00,-2.909988975524902344e+01,-3.932159042358398438e+01,-1.330229759216308594e+01,-5.965301990509033203e+00,3.540463924407958984e+00
-3.559942016601562500e+02,2.159295501708984375e+02,7.046961975097656250e+01,3.649276256561279297e+00,1.391196250915527344e+01,3.429691314697265625e+01,4.777635955810546875e+01,9.179088592529296875e+00,-1.969944953918457031e+01,-3.635018539428710938e+01,-1.266977882385253906e+01,-2.621287584304809570e+00,8.734975814819335938e+00
-3.635673217773437500e+02,2.182569274902343750e+02,7.163236999511718750e+01,1.464268803596496582e+00,1.151140213012695312e+01,3.637066650390625000e+01,4.309805297851562500e+01,9.955614089965820312e+00,-2.046618080139160156e+01,-3.774287033081054688e+01,-1.514931488037109375e+01,2.788094043731689453e+00,1.000754928588867188e+01
-3.945035095214843750e+02,2.052226562500000000e+02,7.674893188476562500e+01,4.423613548278808594e+00,9.188953399658203125e+00,3.815566635131835938e+01,4.271373748779296875e+01,1.110508918762207031e+01,-2.673161697387695312e+01,-3.478052139282226562e+01,-1.686815261840820312e+01,1.257882237434387207e+00,9.251132965087890625e+00
-4.565303039550781250e+02,1.459684448242187500e+02,7.192144775390625000e+01,2.559171295166015625e+01,1.686672210693359375e+01,2.959699058532714844e+01,3.880983352661132812e+01,1.696259689331054688e+01,-2.148178100585937500e+01,-3.387766647338867188e+01,-1.773592758178710938e+01,1.389225721359252930e-01,1.126117420196533203e+01
-4.728645324707031250e+02,8.428518676757812500e+01,-1.847856140136718750e+01,6.046003103256225586e-01,5.982880401611328125e+01,4.403743743896484375e+01,-3.004684448242187500e+00,-6.086884498596191406e+00,1.189061737060546875e+01,6.991543292999267578e+00,-5.189100265502929688e+00,-2.656655550003051758e+00,6.415804028511047363e-01
-3.141781005859375000e+02,1.115354156494140625e+02,-6.724595642089843750e+01,-1.377122497558593750e+01,2.428259277343750000e+01,4.627604675292968750e+01,-3.405758666992187500e+01,-1.241125392913818359e+01,1.097883605957031250e+01,-2.657211422920227051e-01,-9.617988586425781250e+00,4.337904930114746094e+00,1.531307888031005859e+01
-1.801122894287109375e+02,1.547044830322265625e+02,-4.837768173217773438e+01,4.056265258789062500e+01,1.643302559852600098e+00,1.800223159790039062e+01,-3.462570953369140625e+01,-2.100862884521484375e+01,5.539618968963623047e+00,-1.664783656597137451e-01,-2.088811159133911133e+00,5.849958896636962891e+00,1.016837501525878906e+01
-1.412684020996093750e+02,1.769014892578125000e+02,-5.612052917480468750e+01,6.196734619140625000e+01,-9.242933273315429688e+00,-4.374055385589599609e+00,-2.789680480957031250e+01,-3.008557510375976562e+01,2.190289306640625000e+01,-2.862041473388671875e+00,1.994036912918090820e+00,9.270972251892089844e+00,2.836632728576660156e+00
-1.321571044921875000e+02,1.820331115722656250e+02,-8.054519653320312500e+01,5.769450378417968750e+01,-2.254020881652832031e+01,-1.181324386596679688e+01,-1.812848281860351562e+01,-3.453210449218750000e+01,3.310542678833007812e+01,-5.416442394256591797e+00,8.496690750122070312e+00,7.585680961608886719e+00,-1.077780914306640625e+01
-1.129693908691406250e+02,1.808767242431640625e+02,-9.942581939697265625e+01,4.322903060913085938e+01,-2.695046615600585938e+01,-1.349985504150390625e+01,-1.406079483032226562e+01,-3.496327972412109375e+01,3.846032333374023438e+01,-5.444467067718505859e+00,1.047614479064941406e+01,-6.229810118675231934e-01,-1.629676246643066406e+01
